nohup: ignoring input
2025-03-15 21:40:37 - INFO - Setup for laplace ...
2025-03-15 22:53:35 - INFO - Training for patient 117 ...
2025-03-15 22:53:44 - INFO - Training for patient 118 ...
2025-03-15 22:53:52 - INFO - Training for patient 119 ...
2025-03-15 22:54:02 - INFO - Training for patient 121 ...
2025-03-15 22:54:08 - INFO - Training for patient 122 ...
2025-03-15 22:54:18 - INFO - Training for patient 123 ...
2025-03-15 22:54:26 - INFO - Training for patient 124 ...
2025-03-15 22:54:35 - INFO - Training for patient 200 ...
2025-03-15 22:54:44 - INFO - Training for patient 203 ...
2025-03-15 22:54:54 - INFO - Training for patient 205 ...
2025-03-15 22:55:03 - INFO - Training for patient 208 ...
2025-03-15 22:55:14 - INFO - Training for patient 210 ...
2025-03-15 22:55:22 - INFO - Training for patient 212 ...
2025-03-15 22:55:31 - INFO - Training for patient 214 ...
2025-03-15 22:55:41 - INFO - Training for patient 215 ...
2025-03-15 22:55:50 - INFO - Training for patient 219 ...
2025-03-15 22:55:59 - INFO - Training for patient 220 ...
2025-03-15 22:56:08 - INFO - Training for patient 221 ...
2025-03-15 22:56:17 - INFO - Training for patient 228 ...
2025-03-15 22:56:26 - INFO - Training for patient 230 ...
2025-03-15 22:56:37 - INFO - Training for patient 231 ...
2025-03-15 22:56:48 - INFO - Training for patient 232 ...
2025-03-15 22:56:58 - INFO - Training for patient 233 ...
2025-03-15 22:57:06 - INFO - Repeat 5/10 for epsilon 0.0001
2025-03-15 22:57:06 - INFO - Training for patient 100 ...
2025-03-15 22:57:18 - INFO - Training for patient 101 ...
2025-03-15 22:57:26 - INFO - Training for patient 103 ...
2025-03-15 22:57:34 - INFO - Training for patient 106 ...
2025-03-15 22:57:44 - INFO - Training for patient 108 ...
2025-03-15 22:57:52 - INFO - Training for patient 109 ...
2025-03-15 22:58:02 - INFO - Training for patient 111 ...
2025-03-15 22:58:12 - INFO - Training for patient 112 ...
2025-03-15 22:58:25 - INFO - Training for patient 113 ...
2025-03-15 22:58:35 - INFO - Training for patient 115 ...
2025-03-15 22:58:44 - INFO - Training for patient 116 ...
2025-03-15 22:58:55 - INFO - Training for patient 117 ...
2025-03-15 22:59:03 - INFO - Training for patient 118 ...
2025-03-15 22:59:12 - INFO - Training for patient 119 ...
2025-03-15 22:59:21 - INFO - Training for patient 121 ...
2025-03-15 22:59:30 - INFO - Training for patient 122 ...
2025-03-15 22:59:41 - INFO - Training for patient 123 ...
2025-03-15 22:59:51 - INFO - Training for patient 124 ...
2025-03-15 23:00:01 - INFO - Training for patient 200 ...
2025-03-15 23:00:09 - INFO - Training for patient 203 ...
2025-03-15 23:00:17 - INFO - Training for patient 205 ...
2025-03-15 23:00:25 - INFO - Training for patient 208 ...
2025-03-15 23:00:35 - INFO - Training for patient 210 ...
2025-03-15 23:00:44 - INFO - Training for patient 212 ...
2025-03-15 23:00:55 - INFO - Training for patient 214 ...
2025-03-15 23:01:05 - INFO - Training for patient 215 ...
2025-03-15 23:01:15 - INFO - Training for patient 219 ...
2025-03-15 23:01:26 - INFO - Training for patient 220 ...
2025-03-15 23:01:36 - INFO - Training for patient 221 ...
2025-03-15 23:01:46 - INFO - Training for patient 228 ...
2025-03-15 23:01:54 - INFO - Training for patient 230 ...
2025-03-15 23:02:05 - INFO - Training for patient 231 ...
2025-03-15 23:02:14 - INFO - Training for patient 232 ...
2025-03-15 23:02:22 - INFO - Training for patient 233 ...
2025-03-15 23:02:32 - INFO - Repeat 6/10 for epsilon 0.0001
2025-03-15 23:02:32 - INFO - Training for patient 100 ...
2025-03-15 23:02:41 - INFO - Training for patient 101 ...
2025-03-15 23:02:51 - INFO - Training for patient 103 ...
2025-03-15 23:02:59 - INFO - Training for patient 106 ...
2025-03-15 23:03:09 - INFO - Training for patient 108 ...
2025-03-15 23:03:20 - INFO - Training for patient 109 ...
2025-03-15 23:03:31 - INFO - Training for patient 111 ...
2025-03-15 23:03:40 - INFO - Training for patient 112 ...
2025-03-15 23:03:50 - INFO - Training for patient 113 ...
2025-03-15 23:04:02 - INFO - Training for patient 115 ...
2025-03-15 23:04:11 - INFO - Training for patient 116 ...
2025-03-15 23:04:22 - INFO - Training for patient 117 ...
2025-03-15 23:04:33 - INFO - Training for patient 118 ...
2025-03-15 23:04:44 - INFO - Training for patient 119 ...
2025-03-15 23:04:51 - INFO - Training for patient 121 ...
2025-03-15 23:05:00 - INFO - Training for patient 122 ...
2025-03-15 23:05:09 - INFO - Training for patient 123 ...
2025-03-15 23:05:17 - INFO - Training for patient 124 ...
2025-03-15 23:05:29 - INFO - Training for patient 200 ...
2025-03-15 23:05:36 - INFO - Training for patient 203 ...
2025-03-15 23:05:46 - INFO - Training for patient 205 ...
2025-03-15 23:05:54 - INFO - Training for patient 208 ...
2025-03-15 23:06:04 - INFO - Training for patient 210 ...
2025-03-15 23:06:15 - INFO - Training for patient 212 ...
2025-03-15 23:06:24 - INFO - Training for patient 214 ...
2025-03-15 23:06:35 - INFO - Training for patient 215 ...
2025-03-15 23:06:45 - INFO - Training for patient 219 ...
2025-03-15 23:06:55 - INFO - Training for patient 220 ...
2025-03-15 23:07:03 - INFO - Training for patient 221 ...
2025-03-15 23:07:10 - INFO - Training for patient 228 ...
2025-03-15 23:07:20 - INFO - Training for patient 230 ...
2025-03-15 23:07:28 - INFO - Training for patient 231 ...
2025-03-15 23:07:38 - INFO - Training for patient 232 ...
2025-03-15 23:07:51 - INFO - Training for patient 233 ...
2025-03-15 23:08:01 - INFO - Repeat 7/10 for epsilon 0.0001
2025-03-15 23:08:01 - INFO - Training for patient 100 ...
2025-03-15 23:08:11 - INFO - Training for patient 101 ...
2025-03-15 23:08:22 - INFO - Training for patient 103 ...
2025-03-15 23:08:31 - INFO - Training for patient 106 ...
2025-03-15 23:08:41 - INFO - Training for patient 108 ...
2025-03-15 23:08:53 - INFO - Training for patient 109 ...
2025-03-15 23:09:03 - INFO - Training for patient 111 ...
2025-03-15 23:09:13 - INFO - Training for patient 112 ...
2025-03-15 23:09:25 - INFO - Training for patient 113 ...
2025-03-15 23:09:34 - INFO - Training for patient 115 ...
2025-03-15 23:09:44 - INFO - Training for patient 116 ...
2025-03-15 23:09:54 - INFO - Training for patient 117 ...
2025-03-15 23:10:04 - INFO - Training for patient 118 ...
2025-03-15 23:10:14 - INFO - Training for patient 119 ...
2025-03-15 23:10:22 - INFO - Training for patient 121 ...
2025-03-15 23:10:31 - INFO - Training for patient 122 ...
2025-03-15 23:10:43 - INFO - Training for patient 123 ...
2025-03-15 23:10:52 - INFO - Training for patient 124 ...
2025-03-15 23:11:00 - INFO - Training for patient 200 ...
2025-03-15 23:11:08 - INFO - Training for patient 203 ...
2025-03-15 23:11:18 - INFO - Training for patient 205 ...
2025-03-15 23:11:27 - INFO - Training for patient 208 ...
2025-03-15 23:11:38 - INFO - Training for patient 210 ...
2025-03-15 23:11:47 - INFO - Training for patient 212 ...
2025-03-15 23:11:59 - INFO - Training for patient 214 ...
2025-03-15 23:12:10 - INFO - Training for patient 215 ...
2025-03-15 23:12:20 - INFO - Training for patient 219 ...
2025-03-15 23:12:31 - INFO - Training for patient 220 ...
2025-03-15 23:12:40 - INFO - Training for patient 221 ...
2025-03-15 23:12:50 - INFO - Training for patient 228 ...
2025-03-15 23:12:57 - INFO - Training for patient 230 ...
2025-03-15 23:13:05 - INFO - Training for patient 231 ...
2025-03-15 23:13:13 - INFO - Training for patient 232 ...
2025-03-15 23:13:24 - INFO - Training for patient 233 ...
2025-03-15 23:13:33 - INFO - Repeat 8/10 for epsilon 0.0001
2025-03-15 23:13:33 - INFO - Training for patient 100 ...
2025-03-15 23:13:45 - INFO - Training for patient 101 ...
2025-03-15 23:13:54 - INFO - Training for patient 103 ...
2025-03-15 23:14:04 - INFO - Training for patient 106 ...
2025-03-15 23:14:13 - INFO - Training for patient 108 ...
2025-03-15 23:14:22 - INFO - Training for patient 109 ...
2025-03-15 23:14:29 - INFO - Training for patient 111 ...
2025-03-15 23:14:39 - INFO - Training for patient 112 ...
2025-03-15 23:14:52 - INFO - Training for patient 113 ...
2025-03-15 23:15:02 - INFO - Training for patient 115 ...
2025-03-15 23:15:10 - INFO - Training for patient 116 ...
2025-03-15 23:15:23 - INFO - Training for patient 117 ...
2025-03-15 23:15:32 - INFO - Training for patient 118 ...
2025-03-15 23:15:42 - INFO - Training for patient 119 ...
2025-03-15 23:15:49 - INFO - Training for patient 121 ...
2025-03-15 23:15:57 - INFO - Training for patient 122 ...
2025-03-15 23:16:06 - INFO - Training for patient 123 ...
2025-03-15 23:16:15 - INFO - Training for patient 124 ...
2025-03-15 23:16:24 - INFO - Training for patient 200 ...
2025-03-15 23:16:33 - INFO - Training for patient 203 ...
2025-03-15 23:16:43 - INFO - Training for patient 205 ...
2025-03-15 23:16:51 - INFO - Training for patient 208 ...
2025-03-15 23:17:02 - INFO - Training for patient 210 ...
2025-03-15 23:17:10 - INFO - Training for patient 212 ...
2025-03-15 23:17:21 - INFO - Training for patient 214 ...
2025-03-15 23:17:32 - INFO - Training for patient 215 ...
2025-03-15 23:17:42 - INFO - Training for patient 219 ...
2025-03-15 23:17:53 - INFO - Training for patient 220 ...
2025-03-15 23:18:04 - INFO - Training for patient 221 ...
2025-03-15 23:18:13 - INFO - Training for patient 228 ...
2025-03-15 23:18:22 - INFO - Training for patient 230 ...
2025-03-15 23:18:29 - INFO - Training for patient 231 ...
2025-03-15 23:18:39 - INFO - Training for patient 232 ...
2025-03-15 23:18:49 - INFO - Training for patient 233 ...
2025-03-15 23:18:57 - INFO - Repeat 9/10 for epsilon 0.0001
2025-03-15 23:18:57 - INFO - Training for patient 100 ...
2025-03-15 23:19:07 - INFO - Training for patient 101 ...
2025-03-15 23:19:15 - INFO - Training for patient 103 ...
2025-03-15 23:19:24 - INFO - Training for patient 106 ...
2025-03-15 23:19:33 - INFO - Training for patient 108 ...
2025-03-15 23:19:44 - INFO - Training for patient 109 ...
2025-03-15 23:19:55 - INFO - Training for patient 111 ...
2025-03-15 23:20:04 - INFO - Training for patient 112 ...
2025-03-15 23:20:17 - INFO - Training for patient 113 ...
2025-03-15 23:20:26 - INFO - Training for patient 115 ...
2025-03-15 23:20:36 - INFO - Training for patient 116 ...
2025-03-15 23:20:50 - INFO - Training for patient 117 ...
2025-03-15 23:20:59 - INFO - Training for patient 118 ...
2025-03-15 23:21:08 - INFO - Training for patient 119 ...
2025-03-15 23:21:15 - INFO - Training for patient 121 ...
2025-03-15 23:21:23 - INFO - Training for patient 122 ...
2025-03-15 23:21:31 - INFO - Training for patient 123 ...
2025-03-15 23:21:40 - INFO - Training for patient 124 ...
2025-03-15 23:21:49 - INFO - Training for patient 200 ...
2025-03-15 23:21:58 - INFO - Training for patient 203 ...
2025-03-15 23:22:11 - INFO - Training for patient 205 ...
2025-03-15 23:22:18 - INFO - Training for patient 208 ...
2025-03-15 23:22:28 - INFO - Training for patient 210 ...
2025-03-15 23:22:37 - INFO - Training for patient 212 ...
2025-03-15 23:22:47 - INFO - Training for patient 214 ...
2025-03-15 23:22:57 - INFO - Training for patient 215 ...
2025-03-15 23:23:08 - INFO - Training for patient 219 ...
2025-03-15 23:23:17 - INFO - Training for patient 220 ...
2025-03-15 23:23:26 - INFO - Training for patient 221 ...
2025-03-15 23:23:35 - INFO - Training for patient 228 ...
2025-03-15 23:23:43 - INFO - Training for patient 230 ...
2025-03-15 23:23:51 - INFO - Training for patient 231 ...
2025-03-15 23:24:00 - INFO - Training for patient 232 ...
2025-03-15 23:24:09 - INFO - Training for patient 233 ...
2025-03-15 23:24:18 - INFO - Repeat 10/10 for epsilon 0.0001
2025-03-15 23:24:18 - INFO - Training for patient 100 ...
2025-03-15 23:24:29 - INFO - Training for patient 101 ...
2025-03-15 23:24:38 - INFO - Training for patient 103 ...
2025-03-15 23:24:46 - INFO - Training for patient 106 ...
2025-03-15 23:24:56 - INFO - Training for patient 108 ...
2025-03-15 23:25:05 - INFO - Training for patient 109 ...
2025-03-15 23:25:13 - INFO - Training for patient 111 ...
2025-03-15 23:25:22 - INFO - Training for patient 112 ...
2025-03-15 23:25:33 - INFO - Training for patient 113 ...
2025-03-15 23:25:44 - INFO - Training for patient 115 ...
2025-03-15 23:25:56 - INFO - Training for patient 116 ...
2025-03-15 23:26:05 - INFO - Training for patient 117 ...
2025-03-15 23:26:15 - INFO - Training for patient 118 ...
2025-03-15 23:26:23 - INFO - Training for patient 119 ...
2025-03-15 23:26:32 - INFO - Training for patient 121 ...
2025-03-15 23:26:41 - INFO - Training for patient 122 ...
2025-03-15 23:26:52 - INFO - Training for patient 123 ...
2025-03-15 23:27:01 - INFO - Training for patient 124 ...
2025-03-15 23:27:12 - INFO - Training for patient 200 ...
2025-03-15 23:27:23 - INFO - Training for patient 203 ...
2025-03-15 23:27:34 - INFO - Training for patient 205 ...
2025-03-15 23:27:43 - INFO - Training for patient 208 ...
2025-03-15 23:27:55 - INFO - Training for patient 210 ...
2025-03-15 23:28:04 - INFO - Training for patient 212 ...
2025-03-15 23:28:12 - INFO - Training for patient 214 ...
2025-03-15 23:28:21 - INFO - Training for patient 215 ...
2025-03-15 23:28:33 - INFO - Training for patient 219 ...
2025-03-15 23:28:42 - INFO - Training for patient 220 ...
2025-03-15 23:28:51 - INFO - Training for patient 221 ...
2025-03-15 23:28:58 - INFO - Training for patient 228 ...
2025-03-15 23:29:07 - INFO - Training for patient 230 ...
2025-03-15 23:29:15 - INFO - Training for patient 231 ...
2025-03-15 23:29:24 - INFO - Training for patient 232 ...
2025-03-15 23:29:34 - INFO - Training for patient 233 ...
2025-03-15 23:29:42 - INFO - All repeats for epsilon 0.0001 done. Saving now ...
2025-03-15 23:30:06 - INFO - Starting with epsilon 0.001 ...
2025-03-15 23:30:06 - INFO - Repeat 1/10 for epsilon 0.001
2025-03-15 23:30:06 - INFO - Training for patient 100 ...
2025-03-15 23:30:17 - INFO - Training for patient 101 ...
2025-03-15 23:30:27 - INFO - Training for patient 103 ...
2025-03-15 23:30:38 - INFO - Training for patient 106 ...
2025-03-15 23:30:49 - INFO - Training for patient 108 ...
2025-03-15 23:30:58 - INFO - Training for patient 109 ...
2025-03-15 23:31:09 - INFO - Training for patient 111 ...
2025-03-15 23:31:18 - INFO - Training for patient 112 ...
2025-03-15 23:31:28 - INFO - Training for patient 113 ...
2025-03-15 23:31:39 - INFO - Training for patient 115 ...
2025-03-15 23:31:48 - INFO - Training for patient 116 ...
2025-03-15 23:32:00 - INFO - Training for patient 117 ...
2025-03-15 23:32:09 - INFO - Training for patient 118 ...
2025-03-15 23:32:18 - INFO - Training for patient 119 ...
2025-03-15 23:32:26 - INFO - Training for patient 121 ...
2025-03-15 23:32:34 - INFO - Training for patient 122 ...
2025-03-15 23:32:43 - INFO - Training for patient 123 ...
2025-03-15 23:32:52 - INFO - Training for patient 124 ...
2025-03-15 23:33:01 - INFO - Training for patient 200 ...
2025-03-15 23:33:08 - INFO - Training for patient 203 ...
2025-03-15 23:33:18 - INFO - Training for patient 205 ...
2025-03-15 23:33:26 - INFO - Training for patient 208 ...
2025-03-15 23:33:37 - INFO - Training for patient 210 ...
2025-03-15 23:33:46 - INFO - Training for patient 212 ...
2025-03-15 23:33:57 - INFO - Training for patient 214 ...
2025-03-15 23:34:08 - INFO - Training for patient 215 ...
2025-03-15 23:34:17 - INFO - Training for patient 219 ...
2025-03-15 23:34:26 - INFO - Training for patient 220 ...
2025-03-15 23:34:35 - INFO - Training for patient 221 ...
2025-03-15 23:34:42 - INFO - Training for patient 228 ...
2025-03-15 23:34:50 - INFO - Training for patient 230 ...
2025-03-15 23:34:58 - INFO - Training for patient 231 ...
2025-03-15 23:35:07 - INFO - Training for patient 232 ...
2025-03-15 23:35:16 - INFO - Training for patient 233 ...
2025-03-15 23:35:25 - INFO - Repeat 2/10 for epsilon 0.001
2025-03-15 23:35:25 - INFO - Training for patient 100 ...
2025-03-15 23:35:35 - INFO - Training for patient 101 ...
2025-03-15 23:35:46 - INFO - Training for patient 103 ...
2025-03-15 23:35:54 - INFO - Training for patient 106 ...
2025-03-15 23:36:05 - INFO - Training for patient 108 ...
2025-03-15 23:36:15 - INFO - Training for patient 109 ...
2025-03-15 23:36:24 - INFO - Training for patient 111 ...
2025-03-15 23:36:32 - INFO - Training for patient 112 ...
2025-03-15 23:36:40 - INFO - Training for patient 113 ...
2025-03-15 23:36:50 - INFO - Training for patient 115 ...
2025-03-15 23:36:58 - INFO - Training for patient 116 ...
2025-03-15 23:37:07 - INFO - Training for patient 117 ...
2025-03-15 23:37:18 - INFO - Training for patient 118 ...
2025-03-15 23:37:27 - INFO - Training for patient 119 ...
2025-03-15 23:37:36 - INFO - Training for patient 121 ...
2025-03-15 23:37:44 - INFO - Training for patient 122 ...
2025-03-15 23:37:54 - INFO - Training for patient 123 ...
2025-03-15 23:38:02 - INFO - Training for patient 124 ...
2025-03-15 23:38:12 - INFO - Training for patient 200 ...
2025-03-15 23:38:20 - INFO - Training for patient 203 ...
2025-03-15 23:38:29 - INFO - Training for patient 205 ...
2025-03-15 23:38:37 - INFO - Training for patient 208 ...
2025-03-15 23:38:46 - INFO - Training for patient 210 ...
2025-03-15 23:38:55 - INFO - Training for patient 212 ...
2025-03-15 23:39:03 - INFO - Training for patient 214 ...
2025-03-15 23:39:15 - INFO - Training for patient 215 ...
2025-03-15 23:39:26 - INFO - Training for patient 219 ...
2025-03-15 23:39:34 - INFO - Training for patient 220 ...
